,Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
1338,22723,Not Specified,0.05,6.48,7.86,522,Aaron Riggs,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 213,0.37,West,Oregon,Redmond,97756,2011-08-31,2011-09-02,-78.99839999999999,18,122.1,89328
1339,22523,Not Specified,0.03,45.99,2.5,522,Aaron Riggs,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,T61,0.56,West,Oregon,Redmond,97756,2013-02-18,2013-02-18,-171.17100000000002,1,39.81,89331
1340,21517,Not Specified,0.03,1270.99,19.99,524,Gina McKnight,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,0.35,South,Tennessee,Farragut,37922,2010-07-20,2010-07-22,363.55199999999996,2,2589.01,91127
1341,21518,Not Specified,0.07,2036.48,14.7,524,Gina McKnight,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,0.55,South,Tennessee,Farragut,37922,2010-07-20,2010-07-22,-11.536000000000001,1,1893.93,91127
1342,23692,Not Specified,0.06,140.81,24.49,524,Gina McKnight,Regular Air,Consumer,Furniture,Chairs & Chairmats,Large Box,Hon Olson Stacker Stools,0.57,South,Tennessee,Farragut,37922,2011-08-21,2011-08-22,-227.0744,11,1467.2,91128
1343,20755,High,0.07,25.98,5.37,524,Gina McKnight,Regular Air,Consumer,Office Supplies,Appliances,Medium Box,3M Office Air Cleaner,0.5,South,Tennessee,Farragut,37922,2012-10-06,2012-10-07,20.393369999999997,21,515.09,91129
1344,20756,High,0.01,135.99,28.63,524,Gina McKnight,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Deluxe High-Back Office Chair in Storm,0.76,South,Tennessee,Farragut,37922,2012-10-06,2012-10-08,-466.298,19,2674.61,91129
1345,20757,High,0.07,150.98,13.99,524,Gina McKnight,Regular Air,Consumer,Technology,Office Machines,Medium Box,Canon MP41DH Printing Calculator,0.38,South,Tennessee,Farragut,37922,2012-10-06,2012-10-06,-111.608,19,2367.39,91129
1346,22176,High,0.09,17.98,8.51,526,April Hu,Regular Air,Home Office,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,West,Arizona,Mesa,85204,2010-05-25,2010-05-27,-6.612000000000011,12,211.13,90026
1347,20494,Not Specified,0.0,1.88,1.49,526,April Hu,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Staples® General Use 3-Ring Binders,0.37,West,Arizona,Mesa,85204,2010-07-17,2010-07-18,-15.5595,13,25.39,90027
1348,20495,Not Specified,0.06,5.78,5.67,526,April Hu,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1978,0.36,West,Arizona,Mesa,85204,2010-07-17,2010-07-18,-108.19,15,87.27,90027
1349,19351,High,0.03,85.99,3.3,526,April Hu,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory20,0.37,West,Arizona,Mesa,85204,2011-05-11,2011-05-13,898.173,18,1301.7,90028
1350,25147,Critical,0.06,80.98,35.0,526,April Hu,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Carina Double Wide Media Storage Towers in Natural & Black,0.81,West,Arizona,Mesa,85204,2012-06-28,2012-06-29,-817.616,16,1256.66,90030
1351,25148,Critical,0.05,15.51,5.8,526,April Hu,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",0.6,West,Arizona,Mesa,85204,2012-06-28,2012-06-30,-22.863999999999997,6,91.61,90030
1352,25334,Not Specified,0.02,212.6,52.2,527,Victor Stevens,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Round Conference Table,0.64,West,Arizona,Oro Valley,85737,2012-04-21,2012-04-22,611.11,14,2931.79,90029
1353,19348,High,0.1,162.93,19.99,528,Martha Jenkins,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,East,Pennsylvania,King of Prussia,19406,2011-05-11,2011-05-13,612.2508,6,887.32,90028
1354,19349,High,0.06,13.79,8.78,528,Martha Jenkins,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,9-3/4 Diameter Round Wall Clock,0.43,East,Pennsylvania,King of Prussia,19406,2011-05-11,2011-05-11,-17.49,18,248.22,90028
1355,19350,High,0.05,20.99,3.3,528,Martha Jenkins,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory39,0.81,East,Pennsylvania,King of Prussia,19406,2011-05-11,2011-05-13,-93.61,6,109.87,90028
1356,21773,High,0.01,100.8,60.0,530,Ian Bean,Delivery Truck,Corporate,Furniture,Tables,Jumbo Drum,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",0.59,West,Utah,Orem,84057,2011-06-04,2011-06-07,-169.872,2,233.58,88540
1357,18614,Critical,0.01,14.2,5.3,530,Ian Bean,Express Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Coloredge Poster Frame,0.46,West,Utah,Orem,84057,2013-02-12,2013-02-13,102.53,11,163.65,88541
1358,21919,Medium,0.0,6.68,5.66,531,Raymond Hampton,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1923,0.37,West,Utah,Pleasant Grove,84062,2013-04-10,2013-04-12,-18.24,2,15.04,88542
1359,18593,High,0.0,6.48,7.86,533,Jamie Dixon,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 213,0.37,Central,Missouri,Lees Summit,64064,2011-03-23,2011-03-24,-101.85,7,48.76,88512
1360,20035,Not Specified,0.02,30.56,2.99,533,Jamie Dixon,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Surelock™ Post Binders,0.35,Central,Missouri,Lees Summit,64064,2012-02-05,2012-02-06,86.44319999999999,4,125.28,88514
1361,23114,Not Specified,0.02,12.99,14.37,534,Geoffrey Ayers,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,"Tensor ""Hersey Kiss"" Styled Floor Lamp",0.73,Central,Missouri,Maryland Heights,63043,2011-09-05,2011-09-05,-26.39,3,45.38,88513
1362,21415,High,0.03,100.97,7.18,534,Geoffrey Ayers,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Gyration Ultra Cordless Optical Suite,0.46,Central,Missouri,Maryland Heights,63043,2013-06-26,2013-06-28,1074.5094,15,1557.26,88515
1363,21416,High,0.01,40.98,6.5,534,Geoffrey Ayers,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Targus USB Numeric Keypad,0.74,Central,Missouri,Maryland Heights,63043,2013-06-26,2013-06-28,-82.192,5,209.62,88515
1364,21417,High,0.0,4.13,0.99,534,Geoffrey Ayers,Express Air,Corporate,Office Supplies,Labels,Small Box,Avery 491,0.39,Central,Missouri,Maryland Heights,63043,2013-06-26,2013-06-27,21.2382,6,30.78,88515
1365,22211,High,0.03,12.95,4.98,534,Geoffrey Ayers,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Binding covers,0.4,Central,Missouri,Maryland Heights,63043,2013-11-07,2013-11-08,81.744432,17,230.82,88516
1366,26210,Low,0.0,15.99,13.18,535,Jill Clements,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,South,Virginia,Montclair,22025,2010-10-21,2010-10-25,46.488,23,403.25,88511
1367,23115,Not Specified,0.02,20.24,6.67,535,Jill Clements,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",0.49,South,Virginia,Montclair,22025,2011-09-05,2011-09-07,-116.97,20,431.54,88513
1368,23116,Not Specified,0.09,4.71,0.7,535,Jill Clements,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Plymouth Boxed Rubber Bands by Plymouth,0.8,South,Virginia,Montclair,22025,2011-09-05,2011-09-08,-125.97200000000001,12,54.83,88513
1369,19259,Not Specified,0.04,279.48,35.0,537,Nelson Coley,Express Air,Corporate,Office Supplies,Storage & Organization,Large Box,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",0.8,Central,Illinois,Urbana,61801,2012-10-10,2012-10-12,-355.8492,3,874.1,89902
1370,25453,Not Specified,0.07,4.13,0.99,537,Nelson Coley,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 491,0.39,Central,Illinois,Urbana,61801,2013-03-10,2013-03-11,32.933699999999995,12,47.73,89903
1371,20281,Medium,0.05,6.48,6.57,537,Nelson Coley,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 20,0.37,Central,Illinois,Urbana,61801,2013-08-05,2013-08-07,-23.375120000000003,10,67.48,89904
1372,20811,Medium,0.05,59.78,10.29,539,Alice Coley,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Recycled Regency Composition Covers,0.39,Central,Illinois,Urbana,61801,2010-11-14,2010-11-15,159.52970000000005,7,414.49,91174
1373,20812,Medium,0.08,20.99,1.25,540,Ruth Lamm,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory29,0.83,Central,Illinois,Vernon Hills,60061,2010-11-14,2010-11-16,15.371400000000008,28,469.69,91174
1374,24783,Medium,0.05,204.1,13.99,540,Ruth Lamm,Regular Air,Small Business,Technology,Office Machines,Medium Box,"Soundgear Copyboard Conference Phone, Optional Battery",0.37,Central,Illinois,Vernon Hills,60061,2010-11-23,2010-11-25,5924.1123,41,8585.67,91175
1375,22362,Not Specified,0.06,65.99,3.9,540,Ruth Lamm,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC Series,0.55,Central,Illinois,Vernon Hills,60061,2011-10-23,2011-10-25,433.15991999999994,16,868.92,91176
1376,21418,Critical,0.01,40.97,14.45,540,Ruth Lamm,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,Dana Halogen Swing-Arm Architect Lamp,0.57,Central,Illinois,Vernon Hills,60061,2012-08-10,2012-08-11,76.812,11,479.84,91177
1377,21419,Critical,0.04,349.45,60.0,540,Ruth Lamm,Delivery Truck,Small Business,Furniture,Tables,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",,Central,Illinois,Vernon Hills,60061,2012-08-10,2012-08-10,1963.8779999999997,8,2846.2,91177
1378,23877,Not Specified,0.03,4.48,49.0,540,Ruth Lamm,Express Air,Small Business,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,Central,Illinois,Vernon Hills,60061,2013-07-13,2013-07-15,-1904.8761599999998,16,84.37,91178
1379,25716,Critical,0.01,300.98,64.73,540,Ruth Lamm,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",0.56,Central,Illinois,Vernon Hills,60061,2013-08-02,2013-08-03,-70.2144,1,368.66,91179
1380,20308,High,0.03,44.43,46.59,542,Jim Shah,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Hon 61000 Series Interactive Training Tables,0.67,West,California,Santa Ana,92704,2011-05-10,2011-05-11,-1052.79,12,439.7,88126
1381,21124,Critical,0.05,20.99,0.99,542,Jim Shah,Regular Air,Home Office,Technology,Telephones and Communication,Wrap Bag,Accessory25,0.57,West,California,Santa Ana,92704,2012-03-03,2012-03-05,150.16469999999998,12,217.63,88128
1382,18477,Low,0.1,15.98,4.0,542,Jim Shah,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.37,West,California,Santa Ana,92704,2012-07-14,2012-07-19,-47.36,2,30.67,88130
1383,18514,Not Specified,0.0,2.78,1.34,542,Jim Shah,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Drawing Pencil Set,0.45,West,California,Santa Ana,92704,2012-12-21,2012-12-23,17.115000000000002,19,57.72,88131
1384,23268,Low,0.03,16.98,12.39,543,Theodore Goldstein,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Brown Kraft Recycled Envelopes,0.35,West,California,Santa Barbara,93101,2012-06-03,2012-06-05,-18.48,1,29.19,88129
1385,23076,Low,0.0,205.99,8.99,543,Theodore Goldstein,Express Air,Home Office,Technology,Telephones and Communication,Small Box,TimeportP7382,0.56,West,California,Santa Barbara,93101,2013-11-22,2013-11-29,195.991488,11,2033.98,88134
1386,24689,Critical,0.08,1.82,0.83,544,Doris Starr,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 307,0.57,West,California,Santa Clara,95051,2011-07-27,2011-07-28,-8.95,13,22.67,88127
1387,23269,Low,0.03,225.04,11.79,544,Doris Starr,Express Air,Home Office,Office Supplies,Appliances,Medium Box,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,0.42,West,California,Santa Clara,95051,2012-06-03,2012-06-05,615.5559,4,892.11,88129
1388,23270,Low,0.05,9.49,5.76,544,Doris Starr,Regular Air,Home Office,Technology,Office Machines,Medium Box,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",0.39,West,California,Santa Clara,95051,2012-06-03,2012-06-08,-35.44032,17,155.59,88129
1389,24688,Critical,0.03,4.91,0.5,544,Doris Starr,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 508,0.36,West,California,Santa Clara,95051,2013-07-27,2013-07-29,1.4144,1,5.05,88132
1390,24070,Critical,0.0,5.68,1.46,544,Doris Starr,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",0.39,West,California,Santa Clara,95051,2013-10-09,2013-10-09,74.83,21,122.43,88133
1391,24071,Critical,0.02,10.14,2.27,544,Doris Starr,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",0.36,West,California,Santa Clara,95051,2013-10-09,2013-10-11,83.16,13,133.0,88133
1392,21075,Medium,0.07,6.98,2.83,546,Pam Francis,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,G.E. Halogen Desk Lamp Bulbs,0.37,Central,Texas,San Marcos,78666,2011-07-29,2011-07-31,46.747499999999995,10,67.75,86253
1393,18075,High,0.02,7.38,5.21,546,Pam Francis,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,Central,Texas,San Marcos,78666,2012-07-19,2012-07-21,-48.97,15,118.9,86254
1394,21717,Not Specified,0.02,3.98,5.26,546,Pam Francis,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,0.38,Central,Texas,San Marcos,78666,2013-03-20,2013-03-22,-103.2125,8,34.35,86255
1395,21115,High,0.05,8.74,8.29,546,Pam Francis,Express Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0.38,Central,Texas,San Marcos,78666,2013-03-28,2013-03-29,-86.34,7,62.74,86256
1396,21626,Medium,0.09,19.35,12.79,546,Pam Francis,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Durable Plastic Covers,0.39,Central,Texas,San Marcos,78666,2013-04-17,2013-04-20,-93.42599999999999,9,172.68,86257
1397,23401,Not Specified,0.03,13.73,6.85,547,Henry Ball,Express Air,Corporate,Furniture,Office Furnishings,Wrap Bag,DAX Wood Document Frame.,0.54,East,West Virginia,Morgantown,26501,2010-12-14,2010-12-15,39.5853,4,57.37,86250
1398,21850,Critical,0.09,2.88,0.5,547,Henry Ball,Express Air,Corporate,Office Supplies,Labels,Small Box,Avery 507,0.39,East,West Virginia,Morgantown,26501,2011-02-26,2011-02-26,21.0312,10,30.48,86251
1399,21851,Critical,0.01,40.99,19.99,547,Henry Ball,Regular Air,Corporate,Office Supplies,Paper,Small Box,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",0.36,East,West Virginia,Morgantown,26501,2011-02-26,2011-02-26,110.78,7,295.12,86251
1400,25693,Critical,0.09,11.7,6.96,547,Henry Ball,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,Harmony HEPA Quiet Air Purifiers,0.5,East,West Virginia,Morgantown,26501,2011-07-04,2011-07-06,-84.19,12,135.02,86252
1401,25806,Not Specified,0.02,7.1,6.05,549,Dennis Boykin Townsend,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,West,New Mexico,Roswell,88201,2010-07-20,2010-07-20,-66.378,9,66.32,90908
1402,26304,Critical,0.08,3.81,5.44,549,Dennis Boykin Townsend,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",0.36,West,New Mexico,Roswell,88201,2013-12-04,2013-12-06,-45.560424,18,65.89,90916
1403,26305,Critical,0.03,6.24,5.22,549,Dennis Boykin Townsend,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,Eldon Expressions Mahogany Wood Desk Collection,0.6,West,New Mexico,Roswell,88201,2013-12-04,2013-12-04,-21.745919999999998,13,86.12,90916
1404,26306,Critical,0.01,4.86,7.1,549,Dennis Boykin Townsend,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Imàge® Series Desk Accessories, Clear",0.42,West,New Mexico,Roswell,88201,2013-12-04,2013-12-06,-55.581119999999984,21,109.73,90916
1405,26307,Critical,0.05,4.98,4.7,549,Dennis Boykin Townsend,Regular Air,Corporate,Office Supplies,Paper,Small Box,Staples Copy Paper (20Lb. and 84 Bright),0.38,West,New Mexico,Roswell,88201,2013-12-04,2013-12-05,-22.19616,21,109.71,90916
1406,24132,High,0.05,1.68,1.57,550,Edna Monroe Talley,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,Central,Texas,Seguin,78155,2010-07-30,2010-07-31,-33.34,11,18.75,90909
1407,24133,High,0.1,218.75,69.64,550,Edna Monroe Talley,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,Central,Texas,Seguin,78155,2010-07-30,2010-08-01,-201.27599999999998,1,188.51,90909
1408,23209,Medium,0.06,549.99,49.0,550,Edna Monroe Talley,Delivery Truck,Corporate,Technology,Copiers and Fax,Jumbo Drum,Sharp 1540cs Digital Laser Copier,0.35,Central,Texas,Seguin,78155,2010-12-12,2010-12-13,4637.4072,13,6720.88,90910
1409,23210,Medium,0.08,115.99,5.99,550,Edna Monroe Talley,Express Air,Corporate,Technology,Telephones and Communication,Small Box,2160,0.57,Central,Texas,Seguin,78155,2010-12-12,2010-12-13,-239.54149999999998,1,102.21,90910
1410,23035,Medium,0.08,3.6,2.2,550,Edna Monroe Talley,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",0.39,Central,Texas,Seguin,78155,2011-08-13,2011-08-15,-4.0092,20,71.85,90911
1411,23125,Critical,0.01,65.99,3.9,550,Edna Monroe Talley,Express Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC Series,0.55,Central,Texas,Seguin,78155,2013-01-28,2013-01-29,440.6961,11,638.69,90914
1412,24134,High,0.0,15.04,1.97,551,Peggy Chan,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,White GlueTop Scratch Pads,0.39,Central,Texas,Sherman,75090,2010-07-30,2010-08-01,21.5142,2,31.18,90909
1413,25583,Medium,0.09,20.99,2.5,551,Peggy Chan,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,Central,Texas,Sherman,75090,2012-03-24,2012-03-25,-114.90599999999999,1,16.66,90912
1414,25332,Not Specified,0.06,65.99,4.2,551,Peggy Chan,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,5170,0.59,Central,Texas,Sherman,75090,2013-11-04,2013-11-06,295.40649600000006,21,1129.39,90915
1415,23034,Medium,0.03,40.99,17.48,552,Roger Liu,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1893,0.36,East,West Virginia,Morgantown,26501,2011-08-13,2011-08-14,72.3424,5,220.66,90911
1416,20264,High,0.01,400.98,42.52,552,Roger Liu,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,0.71,East,West Virginia,Morgantown,26501,2012-11-13,2012-11-14,193.80967320000025,40,12732.0,90913
1417,2368,Medium,0.0,6.88,2.0,553,Kristine Connolly,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",0.39,West,California,Los Angeles,90008,2010-01-28,2010-01-29,34.068000000000005,36,267.53,17155
1418,349,Not Specified,0.07,2036.48,14.7,553,Kristine Connolly,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,0.55,West,California,Los Angeles,90008,2010-08-21,2010-08-21,4073.25,25,43046.2,2433
1419,1115,Low,0.01,4.98,7.44,553,Kristine Connolly,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,West,California,Los Angeles,90008,2010-10-15,2010-10-24,-179.59199999999998,63,330.21,8165
1420,64,Medium,0.08,124.49,51.94,553,Kristine Connolly,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,0.63,West,California,Los Angeles,90008,2010-12-18,2010-12-19,-500.38,56,6831.37,359
